RequisitionNumber, microservicePropertyURI, externalSourcePropertyURI, strengthOfEquivalence, quantityOfValuesMatched
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 2
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#profissao, http://xmlns.com/foaf/0.1/surname, 1.0, 1
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 4
4, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 4
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 4
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 2
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 5
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 5
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 5
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 5
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 5
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 1.0, 5
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 5
5, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 5
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 5
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 2
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 6
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 6
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 6
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 6
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 6
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.8333333333333334, 6
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 6
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
6, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.8333333333333334, 6
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 5
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 5
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 7
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 7
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 7
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 7
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 7
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.8571428571428571, 7
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 7
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
7, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.8571428571428571, 7
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 5
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 5
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 8
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 8
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 8
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 8
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 8
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.875, 8
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 8
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
8, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.875, 8
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/name, 0.8333333333333334, 6
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://www.geonames.org/ontology#name, 0.8333333333333334, 6
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 6
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://purl.org/dc/elements/1.1/description, 0.8333333333333334, 6
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 6
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 9
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 9
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 9
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 9
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 9
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.8888888888888888, 9
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 9
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
9, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.8888888888888888, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/name, 0.8333333333333334, 6
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://www.geonames.org/ontology#name, 0.8333333333333334, 6
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 6
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://purl.org/dc/elements/1.1/description, 0.8333333333333334, 6
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 6
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.8888888888888888, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 9
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
10, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.8888888888888888, 9
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/name, 0.8333333333333334, 6
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://www.geonames.org/ontology#name, 0.8333333333333334, 6
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 6
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://purl.org/dc/elements/1.1/description, 0.8333333333333334, 6
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 6
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 10
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 10
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 10
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 10
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 10
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.9, 10
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 10
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
11, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.9, 10
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/name, 0.8571428571428571, 7
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://www.geonames.org/ontology#name, 0.8571428571428571, 7
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 7
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://purl.org/dc/elements/1.1/description, 0.8571428571428571, 7
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 7
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 11
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 11
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 11
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 11
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 11
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.9090909090909091, 11
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 11
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
12, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.9090909090909091, 11
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/name, 0.875, 8
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://www.geonames.org/ontology#name, 0.875, 8
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 8
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://purl.org/dc/elements/1.1/description, 0.875, 8
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 8
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 12
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 12
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 12
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 12
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 12
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.9166666666666666, 12
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 12
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
13, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.9166666666666666, 12
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/name, 0.875, 8
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://www.geonames.org/ontology#name, 0.875, 8
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/givenName, 1.0, 8
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://purl.org/dc/elements/1.1/description, 0.875, 8
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/surname, 1.0, 8
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#cutis, http://dbpedia.org/ontology/skinColor, 1.0, 3
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#dataNascimento, http://dbpedia.org/ontology/date, 1.0, 13
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#rg, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/NationalIdentificationNumber, 1.0, 13
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nacionalidade, http://www.geonames.org/ontology#name, 1.0, 1
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/name, 1.0, 13
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://www.geonames.org/ontology#name, 1.0, 13
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/givenName, 1.0, 13
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://purl.org/dc/elements/1.1/description, 0.9230769230769231, 13
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#nome, http://xmlns.com/foaf/0.1/surname, 1.0, 13
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#sexo, http://www.omg.org/spec/EDMC-FIBO/FND/AgentsAndPeople/People/hasGender, 1.0, 2
14, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#primeiroNome, http://xmlns.com/foaf/0.1/givenName, 0.9230769230769231, 13
15, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://xmlns.com/foaf/0.1/name, 0.8888888888888888, 9
15, http://127.0.0.1:8081/criminal-report-person-microservice/ontology#naturalidade, http://www.geonames.org/ontology#name, 0.8888888888888888, 9
